,DL-LA 9-class,DL-LA Wegener,"TVLA $t$-test, $\mu_2$"
0,,0.5,1.0
1,,0.25,1.0
2,,0.125,1.0
3,,0.3125,0.9994260548163842
4,0.8810138682278075,0.5,0.998852109632768
5,0.8810138682278075,0.34375,0.9982781644491517
6,0.9025215437736186,0.2265625,0.9977042192655361
7,0.9025215437736186,0.14453125,0.9971302740819198
8,0.7512786976380906,0.08984375,0.9965563288983039
9,0.7512786976380906,0.0546875,0.9959823837146878
10,0.4222807634496897,0.03271484375,0.995408438531072
11,0.4222807634496897,0.019287109375,0.9948344933474559
12,0.43561271260331924,0.046142578125,0.99426054816384
13,0.43561271260331924,0.08978271484375,0.993686602980224
14,0.2780180252170285,0.15087890625,0.9931126577966077
15,0.2780180252170285,0.1050567626953125,0.9925387126129921
16,0.28363246717650814,0.0717315673828125,0.9919647674293761
17,0.28363246717650814,0.048126220703125,0.9913908222457597
18,0.1662347136519221,0.08353424072265625,0.9908168770621438
19,0.1662347136519221,0.13158798217773438,0.9902429318785281
20,0.08080511271142839,0.09462356567382812,0.9896689866949122
21,0.08080511271142839,0.06690025329589844,0.9890950415112958
22,0.038558011249800274,0.04656982421875,0.9885210963276799
23,0.038558011249800274,0.07579481601715088,0.9879471511440642
24,0.015056413238049798,0.05387607216835022,0.987373205960448
25,0.015056413238049798,0.03775934875011444,0.9867992607768319
26,0.023511050618211394,0.026119492948055267,0.986225315593216
27,0.023511050618211394,0.04357927665114403,0.9856513704095999
28,0.018801360184024604,0.03071417286992073,0.9850774252259841
29,0.018801360184024604,0.02138697262853384,0.9845034800423678
30,0.019910540637419576,0.035377772990614176,0.9839295348587518
31,0.019910540637419576,0.025051229866221547,0.9833555896751358
32,0.02022899947451215,0.01754101668484509,0.9827816444915201
33,0.02022899947451215,0.012153255054727197,0.9822076993079041
34,0.01395439137603006,0.008336923900060356,0.9816337541242877
35,0.01395439137603006,0.005665492091793567,0.9810598089406719
36,0.012367111330138828,0.003816039301455021,0.9804858637570557
37,0.012367111330138828,0.0025488216488156468,0.9799119185734397
38,0.016092571460305127,0.0016889239559532143,0.9793379733898238
39,0.016092571460305127,0.003213288047845708,0.978764028206208
40,0.02553550188861615,0.002162002467230195,0.9781900830225917
41,0.02553550188861615,0.003957948667448363,0.977616137838976
42,0.013640214692588346,0.0027007863272956456,0.9770421926553599
43,0.013640214692588346,0.004779939428317449,0.9764682474717435
44,0.0072096882626939175,0.003304411421140685,0.9758943022881279
45,0.0072096882626939175,0.005675795718389054,0.9753203571045118
46,0.005575556738522288,0.003971363254741789,0.9747464119208958
47,0.005575556738522288,0.006641640781122504,0.9741724667372799
48,0.004650294432234593,0.010647057070693577,0.973598521553664
49,0.004650294432234593,0.016419568782134242,0.9730245763700479
50,0.004344176630428816,0.024436946159135164,0.9724506311864314
51,0.004344176630428816,0.018241700004179906,0.9718766860028157
52,0.004848155723807801,0.013504158826861179,0.9713027408192
53,0.004848155723807801,0.02011178204785835,0.970728795635584
54,0.007921656738319858,0.029032073396204533,0.9701548504519677
55,0.007921656738319858,0.0407134073047531,0.9695809052683518
56,0.009539411059563014,0.03136834017791425,0.9690069600847359
57,0.009539411059563014,0.023970162035833485,0.9684330149011198
58,0.007463162911677317,0.03372230595039449,0.9678590697175038
59,0.007463162911677317,0.02594694796446072,0.9672851245338878
60,0.010343665842777952,0.03608871925046128,0.9667111793502718
61,0.010343665842777952,0.02794861334985556,0.9661372341666556
62,0.015064050409289315,0.021478272762194595,0.9655632889830399
63,0.015064050409289315,0.029970594783499605,0.9649893437994237
64,0.008472533154529557,0.04084076697077002,0.9644153986158075
65,0.008472533154529557,0.05442848220485803,0.963841453432192
66,0.028013230562912703,0.043218617136735436,0.9632675082485758
67,0.028013230562912703,0.05712715342496163,0.9626935630649598
68,0.035102569139193275,0.07401609034637913,0.9621196178813436
69,0.035102569139193275,0.09410810151151384,0.9615456726977278
70,0.03394016593610173,0.11754878120417091,0.9609717275141116
71,0.03394016593610173,0.14439214020705243,0.9603977823304956
72,0.058974114011606536,0.17459091908529412,0.9598238371468797
73,0.058974114011606536,0.2079925987536523,0.9592498919632636
74,0.057987635890383485,0.2443414854515716,0.9586759467796477
75,0.057987635890383485,0.2832867211993423,0.9581020015960316
76,0.07666556321638597,0.3243955811553224,0.957528056412416
77,0.07666556321638597,0.28579335900153624,0.9569541112287997
78,0.06052065612236461,0.24994843843016332,0.9563801660451837
79,0.06052065612236461,0.28821531309419657,0.9558062208615677
80,0.04880324050621211,0.32849623379317894,0.9552322756779518
81,0.04880324050621211,0.37032642067289134,0.9546583304943359
82,0.08185188453693389,0.3304418238806074,0.9540843853107198
83,0.08185188453693389,0.29282339736061247,0.9535104401271035
84,0.04876206636950001,0.3323227452066072,0.9529364949434876
85,0.04876206636950001,0.29501780557427854,0.9523625497598717
86,0.025825370882390612,0.3341424983594036,0.9517886045762559
87,0.025825370882390612,0.29714414757347024,0.9512146593926396
88,0.013603915822607612,0.26250739364621317,0.9506407142090237
89,0.013603915822607612,0.23039623635948575,0.9500667690254077
90,0.016168780214337906,0.20090639803493981,0.9494928238417915
91,0.016168780214337906,0.17407064515960322,0.9489188786581757
92,0.01416523858112883,0.20346218402306723,0.9483449334745595
93,0.01416523858112883,0.23524605744518534,0.9477709882909435
94,0.006911282159704353,0.20595503684048824,0.9471970431073278
95,0.006911282159704353,0.1791988160958131,0.9466230979237118
96,0.00429841391237628,0.15496676711950347,0.9460491527400956
97,0.00429841391237628,0.18167709383202657,0.9454752075564794
98,0.007463425173056891,0.15743994551881124,0.9449012623728639
99,0.007463425173056891,0.18410080866334805,0.9443273171892477
100,0.00631971975649506,0.21308000773349686,0.9437533720056315
101,0.00631971975649506,0.2442172322663163,0.9431794268220155
102,0.006428822403234404,0.2773005333324371,0.9426054816383997
103,0.006428822403234404,0.2463225332432514,0.9420315364547835
104,0.007228247786758831,0.2791971455827955,0.9414575912711676
105,0.007228247786758831,0.24837719651447276,0.9408836460875516
106,0.008104513786558272,0.21972005088954144,0.9403097009039355
107,0.008104513786558272,0.19328630449413048,0.9397357557203196
108,0.009386196957386333,0.22183475060117416,0.9391618105367036
109,0.009386196957386333,0.2523424037939957,0.9385878653530877
110,0.012521244568630427,0.19648540381447804,0.9380139201694717
111,0.012521244568630427,0.1723521110034788,0.9374399749858556
112,0.015955116023900536,0.15038280680610178,0.9368660298022397
113,0.015955116023900536,0.17448582657487105,0.9362920846186235
114,0.012770648496936154,0.2006633034176341,0.9357181394350077
115,0.012770648496936154,0.17658017665799386,0.9351441942513915
116,0.01613893373433815,0.1545885223164558,0.9345702490677755
117,0.01613893373433815,0.17863627951593736,0.9339963038841596
118,0.009036526989392146,0.15663883142259932,0.9334223587005435
119,0.009036526989392146,0.13666083914614907,0.9328484135169275
120,0.008439848729728808,0.15865525393145707,0.9322744683333115
121,0.008439848729728808,0.1826380222046417,0.9317005231496955
122,0.012544612532917507,0.16063862070703305,0.9311265779660796
123,0.012544612532917507,0.1405990497820896,0.9305526327824636
124,0.010695332809852869,0.12246438911801522,0.9299786875988474
125,0.010695332809852869,0.14252470370130638,0.9294047424152314
126,0.006440505444173994,0.16450939798607722,0.9288307972316157
127,0.006440505444173994,0.14442218317324246,0.9282568520479995
128,0.003898499572842517,0.12619031026772554,0.9276829068643835
129,0.003898499572842517,0.1097457788509939,0.9271089616807673
130,0.006288242712010014,0.12801694170311356,0.9265350164971515
131,0.006288242712010014,0.1481349357421432,0.9259610713135356
132,0.006844816161747366,0.1700871372700561,0.9253871261299194
133,0.006844816161747366,0.1938300868173396,0.9248131809463036
134,0.006846917662996,0.17188837764917897,0.9242392357626874
135,0.006846917662996,0.19558626140506974,0.9236652905790717
136,0.005705590996846783,0.17366176642787007,0.9230913453954555
137,0.005705590996846783,0.15350694901691259,0.9225174002118395
138,0.005731641652629021,0.13509054785511676,0.9219434550282235
139,0.005731641652629021,0.11836178531892866,0.9213695098446074
140,0.0036137213163585516,0.1032536477427125,0.9207955646609916
141,0.0036137213163585516,0.0896861589778361,0.9202216194773755
142,0.003000230604815983,0.07756954427451121,0.9196476742937596
143,0.003000230604815983,0.06680720126885807,0.9190737291101435
144,0.001214572478261401,0.05729841501949578,0.9184997839265275
145,0.001214572478261401,0.0681528037435708,0.9179258387429113
146,0.0010583016170300614,0.08043726438537857,0.9173518935592954
147,0.0010583016170300614,0.09422270862135318,0.9167779483756796
148,0.0009380442927297713,0.08185613181602192,0.9162040031920634
149,0.0009380442927297713,0.09570921261880361,0.9156300580084473
150,0.0007674266293261979,0.1111030924605384,0.9150561128248317
151,0.0007674266293261979,0.12807248330176324,0.9144821676412154
152,0.0007749059695851953,0.11262645318032655,0.9139082224575994
153,0.0007749059695851953,0.09864399637725962,0.9133342772739834
154,0.0004410701835500051,0.0860522389173572,0.9127603320903672
155,0.0004410701835500051,0.07477067729230756,0.9121863869067515
156,0.00033442448354144456,0.06471353185105902,0.9116124417231355
157,0.00033442448354144456,0.05579189724453158,0.9110384965395195
158,0.0003714413725447112,0.04791565932297876,0.9104645513559033
159,0.0003714413725447112,0.0409951605001915,0.9098906061722873
160,0.00039940902793998196,0.048959018387780495,0.9093166609886714
161,0.00039940902793998196,0.04195081137794392,0.9087427158050554
162,0.0003705625528112743,0.05000068915373953,0.9081687706214394
163,0.0003705625528112743,0.04290639032527607,0.9075948254378234
164,0.0004006863346007548,0.03668296340140734,0.9070208802542072
165,0.0004006863346007548,0.043861685935911075,0.9064469350705915
166,0.0006599456353322109,0.05207821242902394,0.9058729898869753
167,0.0006599456353322109,0.0448164971339445,0.9052990447033592
168,0.0004138477572013031,0.03842768567595951,0.9047250995197436
169,0.0004138477572013031,0.032831595954732486,0.9041511543361276
170,0.0007890318331551462,0.027951068179000504,0.9035772091525113
171,0.0007890318331551462,0.03362625213041529,0.9030032639688953
172,0.0006152003759318952,0.040175110012735535,0.9024293187852793
173,0.0006152003759318952,0.047676159537283394,0.9018553736016635
174,0.0006466524610519375,0.04104935432713726,0.9012814284180471
175,0.0006466524610519375,0.035220214636043995,0.9007074832344315
176,0.0005459790360902824,0.041923713494203485,0.9001335380508154
177,0.0005459790360902824,0.03601914466256495,0.8995595928671991
178,0.00038937027470619236,0.04279801747320808,0.8989856476835832
179,0.00038937027470619236,0.05052512796270496,0.8984117024999673
180,0.0005054307702548176,0.043672103782497765,0.8978377573163513
181,0.0005054307702548176,0.03762001541866397,0.8972638121327353
182,0.00035709260240862774,0.04454581721385991,0.8966898669491193
183,0.00035709260240862774,0.03842162201682816,0.8961159217655033
184,0.0006191991967324964,0.04541900955574403,0.8955419765818873
185,0.0006191991967324964,0.039223797602671716,0.8949680313982714
186,0.0005388705642582339,0.03376119125842824,0.8943940862146551
187,0.0005388705642582339,0.02896383494194496,0.8938201410310391
188,0.0005355184139572622,0.024767306717813353,0.8932461958474234
189,0.0005355184139572622,0.021110587623581187,0.8926722506638074
190,0.0005488083705106092,0.01793639749054243,0.8920983054801912
191,0.0005488083705106092,0.015191410988288745,0.8915243602965752
192,0.0007822946572243705,0.01282636855398635,0.8909504151129592
193,0.0007822946572243705,0.010796097176168177,0.8903764699293433
194,0.0006852118021642204,0.00905945579283191,0.8898025247457275
195,0.0006852118021642204,0.0075792194387197245,0.8892285795621113
196,0.000954559175327796,0.006321915336907083,0.8886546343784953
197,0.000954559175327796,0.007840111529540398,0.8880806891948791
198,0.0006034389236744699,0.006549171093867908,0.8875067440112632
199,0.0006034389236744699,0.005454749182134642,0.8869327988276472
200,0.0006205114056384512,0.004530039555312082,0.8863588536440312
201,0.0006205114056384512,0.005655335537214311,0.8857849084604151
202,0.0005740215344020786,0.0047035898679959574,0.8852109632767993
203,0.0005740215344020786,0.0039008638183699105,0.8846370180931832
204,0.0006526937421259087,0.004880370696475081,0.8840630729095672
205,0.0006526937421259087,0.0060667309591377425,0.8834891277259512
206,0.0004898154452228919,0.005060352002611566,0.882915182542335
207,0.0004898154452228919,0.004209022032676049,0.8823412373587193
208,0.0004184150998601645,0.0052435028676074465,0.8817672921751033
209,0.0004184150998601645,0.00436757762782708,0.8811933469914871
210,0.0004132546633125891,0.005429791556987972,0.8806194018078713
211,0.0004132546633125891,0.004529087110736539,0.8800454566242552
212,0.00028688876059872713,0.003767382177900803,0.8794715114406392
213,0.00028688876059872713,0.0031252380481578287,0.8788975662570231
214,0.000321016507270253,0.003909609448226288,0.8783236210734072
215,0.000321016507270253,0.00324779312858951,0.8777496758897909
216,0.0001919909738453686,0.002690771800195949,0.8771757307061752
217,0.0001919909738453686,0.0022233686778679825,0.8766017855225592
218,0.0001258279216593011,0.0018323343306915429,0.8760278403389432
219,0.0001258279216593011,0.0015061527253727427,0.875453895155327
220,9.69747949032296e-05,0.001234857146273598,0.874879949971711
221,9.69747949032296e-05,0.001573068226067653,0.8743060047880953
222,7.429572177889093e-05,0.0012915934077616547,0.8737320596044793
223,7.429572177889093e-05,0.001057803257926497,0.8731581144208633
224,4.711795396487216e-05,0.0008641652090980683,0.8725841692372469
225,4.711795396487216e-05,0.0011071488445462334,0.8720102240536314
226,5.610950101716786e-05,0.0014097783667590834,0.871436278870015
227,5.610950101716786e-05,0.0011579034549452972,0.8708623336863992
228,0.00018851576379511385,0.0009486729444369909,0.8702883885027832
229,0.00018851576379511385,0.0007753447428165104,0.869714443319167
230,0.0002749752788349038,0.0006321479959143329,0.8691404981355513
231,0.0002749752788349038,0.0005141615553151701,0.8685665529519351
232,0.0002233381828396946,0.000417204117072046,0.867992607768319
233,0.0002233381828396946,0.0005404005854870313,0.867418662584703
234,0.0001734342568933065,0.00043913168215515885,0.866844717401087
235,0.0001734342568933065,0.00035600579356901785,0.8662707722174712
236,0.00016216324545490504,0.0004618251329290555,0.8656968270338552
237,0.00016216324545490504,0.0005955170246192389,0.8651228818502391
238,0.00010753110971676197,0.00048529516628317306,0.8645489366666231
239,0.00010753110971676197,0.00039455649450781497,0.8639749914830072
240,9.360706688299412e-05,0.0003200474950456717,0.863401046299391
241,9.360706688299412e-05,0.00041485774361595806,0.8628271011157752
242,0.00010787305997543036,0.000534606377459684,0.862253155932159
243,0.00010787305997543036,0.0006849430523862622,0.861679210748543
244,0.00014048455157847465,0.0008725593497644525,0.861105265564927
245,0.00014048455157847465,0.0007165911726622368,0.860531320381311
246,0.00016239775616163203,0.0005871452892360052,0.8599573751976951
247,0.00016239775616163203,0.0004799847003032703,0.8593834300140791
248,0.0001670033241623001,0.0006146488795712599,0.8588094848304632
249,0.0001670033241623001,0.000782701129001274,0.8582355396468472
250,0.00012827543372993086,0.0006429873166202919,0.8576615944632312
251,0.00012827543372993086,0.0005270170228923937,0.8570876492796151
252,0.0002907148960573781,0.0004309951180463394,0.8565137040959989
253,0.0002907148960573781,0.00035168604568192307,0.8559397589123832
254,0.00035195301696691193,0.00045172035698888747,0.8553658137287672
255,0.00035195301696691193,0.0003690784542750669,0.854791868545151
256,0.0003194425679276528,0.0003008956955904538,0.854217923361535
257,0.0003194425679276528,0.0003870503518478713,0.853643978177919
258,0.00038472963289847776,0.00031595633651919987,0.8530700329943028
259,0.00038472963289847776,0.0002573639808771639,0.8524960878106869
260,0.00039308664337349614,0.0003315302303275964,0.8519221426270711
261,0.00039308664337349614,0.00042476539673006673,0.8513481974434549
262,0.0004883906584910359,0.0003476252136576237,0.8507742522598389
263,0.0004883906584910359,0.0004445245153292737,0.850200307076223
264,0.0003172272814729519,0.0005654383002639537,0.849626361892607
265,0.0003172272814729519,0.0004648950604982029,0.849052416708991
266,0.00030988627622657904,0.00038140911559354394,0.848478471525375
267,0.00030988627622657904,0.000312249928099141,0.847904526341759
268,0.0003653355515419802,0.0003991130191251047,0.847330581158143
269,0.0003653355515419802,0.00032714276169317624,0.846756635974527
270,0.00021280132507431245,0.000267587562862754,0.846182690790911
271,0.00021280132507431245,0.00034251843268961264,0.8456087456072948
272,0.00019481275260840603,0.0004361811216726578,0.8450348004236788
273,0.00019481275260840603,0.0003583838894600799,0.8444608552400629
274,0.00018270649162113994,0.0002938488915365818,0.8438869100564469
275,0.00018270649162113994,0.0003747459614100891,0.8433129648728308
276,0.00014704766004316986,0.0003076282545798127,0.8427390196892148
277,0.00014704766004316986,0.000252011860963324,0.842165074505599
278,0.00011366114527642442,0.00020602946571665726,0.841591129321983
279,0.00011366114527642442,0.00016809675237401269,0.8410171841383669
280,0.0001058917981001866,0.0001368733567309508,0.840443238954751
281,0.0001058917981001866,0.00011122848898844927,0.839869293771135
282,7.00466329002995e-05,9.021079991540612e-05,0.839295348587519
283,7.00466329002995e-05,7.30220794919355e-05,0.838721403403903
284,4.6132560617366005e-05,5.899439477763924e-05,0.8381474582202868
285,4.6132560617366005e-05,4.757029601474738e-05,0.837573513036671
286,5.103508554472268e-05,3.828574487574158e-05,0.8369995678530551
287,5.103508554472268e-05,5.0310961059818266e-05,0.8364256226694389
288,3.8038878108184396e-05,6.577744535941291e-05,0.8358516774858227
289,3.8038878108184396e-05,5.316947011604794e-05,0.8352777323022067
290,3.7229470009115705e-05,4.2897171215174104e-05,0.834703787118591
291,3.7229470009115705e-05,3.454485118529091e-05,0.8341298419349747
292,6.476370867923024e-05,2.7767299296795908e-05,0.8335558967513588
293,6.476370867923024e-05,2.2278545302028113e-05,0.832981951567743
294,9.222426910278941e-05,1.7842267906636406e-05,0.8324080063841268
295,9.222426910278941e-05,1.4263641694579242e-05,0.8318340612005108
296,6.0148992904714333e-05,1.138242922895398e-05,0.8312601160168948
297,6.0148992904714333e-05,9.067146650735788e-06,0.8306861708332789
298,4.9923794256646234e-05,1.212338765651535e-05,0.8301122256496628
299,4.9923794256646234e-05,1.6128207281218837e-05,0.8295382804660469
300,3.498208990054948e-05,1.2902003007974516e-05,0.8289643352824309
301,3.498208990054948e-05,1.0302986315428401e-05,0.8283903900988147
302,2.6502927302453053e-05,1.3719597941213199e-05,0.8278164449151989
303,2.6502927302453053e-05,1.0969168094750653e-05,0.8272424997315829
304,2.1232828357327795e-05,8.754867006395395e-06,0.8266685545479667
305,2.1232828357327795e-05,1.1669074229444463e-05,0.8260946093643508
306,1.2702683763901398e-05,9.324696129657535e-06,0.825520664180735
307,1.2702683763901398e-05,1.2403891921132574e-05,0.8249467189971188
308,2.125152877258648e-05,1.64198005421682e-05,0.8243727738135027
309,2.125152877258648e-05,1.3174827886977829e-05,0.8237988286298871
310,2.9617785824665465e-05,1.740695557475748e-05,0.8232248834462709
311,2.9617785824665465e-05,1.3983108000780582e-05,0.8226509382626549
312,2.579896579325374e-05,1.121335762057673e-05,0.8220769930790388
313,2.579896579325374e-05,8.976872813777621e-06,0.8215030478954228
314,5.259630091253175e-05,1.1906188423871696e-05,0.8209291027118066
315,5.259630091253175e-05,9.542546962708322e-06,0.8203551575281907
316,8.240563374226103e-05,1.2632478753613976e-05,0.8197812123445747
317,8.240563374226103e-05,1.0136242256564563e-05,0.8192072671609587
318,0.00011218414548736533,8.119563880926181e-06,0.8186333219773427
319,0.00011218414548736533,6.493246270986479e-06,0.8180593767937268
320,0.00012845131781921685,8.628162494621097e-06,0.8174854316101108
321,0.00012845131781921685,1.141160663343408e-05,0.8169114864264948
322,0.0001051209565758814,1.5023381532790895e-05,0.8163375412428788
323,0.0001051209565758814,1.2095271592301856e-05,0.8157635960592629
324,0.00011126395664617364,1.5894868808732623e-05,0.8151896508756467
325,0.00011126395664617364,1.2810948936923163e-05,0.8146157056920307
326,9.406696845610463e-05,1.680557805482127e-05,0.8140417605084149
327,9.406696845610463e-05,1.3559676136327004e-05,0.8134678153247987
328,0.00010497940716502237,1.092248774730476e-05,0.8128938701411826
329,0.00010497940716502237,1.4342505976737438e-05,0.8123199249575668
330,0.00011187256609660104,1.1565536738551152e-05,0.8117459797739507
331,0.00011187256609660104,9.310876210154966e-06,0.8111720345903347
332,0.0001249432201487965,7.483505059912766e-06,0.8105980894067187
333,0.0001249432201487965,9.862987517945145e-06,0.8100241442231025
334,0.00013851957111789482,1.2941480499398525e-05,0.8094501990394868
335,0.00013851957111789482,1.0440831505575653e-05,0.8088762538558708
336,9.877256276272541e-05,8.409679105993254e-06,0.8083023086722546
337,9.877256276272541e-05,6.762737908030437e-06,0.8077283634886386
338,9.089068900487349e-05,8.90589954596956e-06,0.8071544183050229
339,9.089068900487349e-05,1.167709203215424e-05,0.8065804731214067
340,0.00013499555895621102,9.425196685117653e-06,0.8060065279377907
341,0.00013499555895621102,1.2337228647221742e-05,0.8054325827541746
342,0.0001179636094569663,1.607977781600339e-05,0.8048586375705586
343,0.0001179636094569663,1.3026537693145896e-05,0.8042846923869427
