method;pollution;param;kr;sr
sca_hw;desync;190;135.92;0.0
sca_hw;desync;195;131.11;0.0
sca_hw;desync;200;127.06;0.0
sca_hw;gauss;0;1.0;1.0
sca_hw;gauss;5;1.0;1.0
sca_hw;gauss;10;1.0;1.0
sca_hw;gauss;15;1.0;1.0
sca_hw;gauss;20;1.0;1.0
sca_hw;gauss;25;1.0;1.0
sca_hw;gauss;30;1.0;1.0
sca_hw;gauss;35;1.0;1.0
sca_hw;gauss;40;1.03;0.98
sca_hw;gauss;45;1.22;0.9
sca_hw;gauss;50;1.6;0.81
sca_hw;gauss;55;6.62;0.42
sca_hw;gauss;60;11.66;0.38
sca_hw;gauss;65;16.47;0.25
sca_hw;gauss;70;24.94;0.19
sca_hw;gauss;75;27.78;0.13
sca_hw;gauss;80;35.87;0.11
sca_hw;gauss;85;53.09;0.09
sca_hw;gauss;90;41.73;0.08
sca_hw;gauss;95;58.67;0.04
sca_hw;gauss;100;66.84;0.05
sca_hw;gauss;105;68.92;0.03
sca_hw;gauss;110;74.87;0.02
sca_hw;gauss;115;69.82;0.03
sca_hw;gauss;120;94.76;0.01
sca_hw;gauss;125;79.78;0.01
sca_hw;gauss;130;113.79;0.0
sca_hw;gauss;135;74.27;0.02
sca_hw;gauss;140;104.41;0.04
sca_hw;gauss;145;100.95;0.01
sca_hw;gauss;150;105.85;0.01
sca_hw;gauss;155;117.02;0.0
sca_hw;gauss;160;120.83;0.0
sca_hw;gauss;165;117.69;0.0
sca_hw;gauss;170;120.23;0.01
sca_hw;gauss;175;120.63;0.0
sca_hw;gauss;180;119.74;0.0
sca_hw;gauss;185;110.02;0.0
sca_hw;gauss;190;119.56;0.01
sca_hw;gauss;195;113.36;0.0
sca_hw;gauss;200;120.06;0.01
sca_hw;desync;0;1.0;1.0
sca_hw;desync;5;1.0;1.0
sca_hw;desync;10;1.0;1.0
sca_hw;desync;15;1.0;1.0
sca_hw;desync;20;1.0;1.0
sca_hw;desync;25;1.0;1.0
sca_hw;desync;30;1.0;1.0
sca_hw;desync;35;1.0;1.0
sca_hw;desync;40;1.0;1.0
sca_hw;desync;45;1.0;1.0
sca_hw;desync;50;1.0;1.0
sca_hw;desync;55;1.0;1.0
sca_hw;desync;60;1.0;1.0
sca_hw;desync;65;1.0;1.0
sca_hw;desync;70;1.0;1.0
sca_hw;desync;75;1.0;1.0
sca_hw;desync;80;1.0;1.0
sca_hw;desync;85;1.0;1.0
sca_hw;desync;90;1.0;1.0
sca_hw;desync;95;1.0;1.0
sca_hw;desync;100;120.8;0.0
sca_hw;desync;105;3.11;0.68
sca_hw;desync;110;1.0;1.0
sca_hw;desync;115;89.7;0.01
sca_hw;desync;120;115.58;0.0
sca_hw;desync;125;78.64;0.02
sca_hw;desync;130;128.5;0.0
sca_hw;desync;135;35.17;0.11
sca_hw;desync;140;143.29;0.01
sca_hw;desync;145;124.85;0.01
sca_hw;desync;150;132.4;0.0
sca_hw;desync;155;129.8;0.0
sca_hw;desync;160;129.05;0.0
sca_hw;desync;165;100.27;0.01
sca_hw;desync;170;142.18;0.01
sca_hw;desync;175;128.79;0.0
sca_hw;desync;180;116.56;0.0
sca_hw;desync;185;140.62;0.0
sca_hw;desync;190;138.23;0.0
sca_hw;desync;195;132.23;0.0
sca_hw;desync;200;121.66;0.0
sca_hw;gauss;0;1.0;1.0
sca_hw;gauss;5;1.0;1.0
sca_hw;gauss;10;1.0;1.0
sca_hw;gauss;15;1.0;1.0
sca_hw;gauss;20;1.0;1.0
sca_hw;gauss;25;1.0;1.0
sca_hw;gauss;30;1.0;1.0
sca_hw;gauss;35;1.0;1.0
sca_hw;gauss;40;1.14;0.95
sca_hw;gauss;45;1.18;0.88
sca_hw;gauss;50;1.66;0.81
sca_hw;gauss;55;9.4;0.36
sca_hw;gauss;60;11.97;0.34
sca_hw;gauss;65;13.16;0.29
sca_hw;gauss;70;19.21;0.22
sca_hw;gauss;75;37.3;0.09
sca_hw;gauss;80;47.44;0.07
sca_hw;gauss;85;41.02;0.13
sca_hw;gauss;90;56.27;0.07
sca_hw;gauss;95;74.72;0.01
sca_hw;gauss;100;68.91;0.03
sca_hw;gauss;105;73.65;0.03
sca_hw;gauss;110;62.15;0.06
sca_hw;gauss;115;77.19;0.04
sca_hw;gauss;120;91.79;0.01
sca_hw;gauss;125;98.41;0.02
sca_hw;gauss;130;100.53;0.0
sca_hw;gauss;135;84.99;0.03
sca_hw;gauss;140;97.57;0.01
sca_hw;gauss;145;113.64;0.0
sca_hw;gauss;150;95.83;0.0
sca_hw;gauss;155;101.2;0.04
sca_hw;gauss;160;108.42;0.0
sca_hw;gauss;165;98.58;0.02
sca_hw;gauss;170;88.35;0.01
sca_hw;gauss;175;114.21;0.02
sca_hw;gauss;180;118.85;0.01
sca_hw;gauss;185;103.65;0.02
sca_hw;gauss;190;110.34;0.0
sca_hw;gauss;195;108.61;0.0
sca_hw;gauss;200;121.05;0.0
sca_hw;desync;0;1.0;1.0
sca_hw;desync;5;1.0;1.0
sca_hw;desync;10;1.0;1.0
sca_hw;desync;15;1.0;1.0
sca_hw;desync;20;1.0;1.0
sca_hw;desync;25;1.0;1.0
sca_hw;desync;30;1.0;1.0
sca_hw;desync;35;1.0;1.0
sca_hw;desync;40;1.0;1.0
sca_hw;desync;45;1.0;1.0
sca_hw;desync;50;1.0;1.0
sca_hw;desync;55;1.0;1.0
sca_hw;desync;60;1.0;1.0
sca_hw;desync;65;1.0;1.0
sca_hw;desync;70;1.0;1.0
sca_hw;desync;75;1.0;1.0
sca_hw;desync;80;1.0;1.0
sca_hw;desync;85;1.0;1.0
sca_hw;desync;90;1.0;1.0
sca_hw;desync;95;1.0;1.0
sca_hw;desync;100;97.57;0.0
sca_hw;desync;105;66.2;0.03
sca_hw;desync;110;1.0;1.0
sca_hw;desync;115;23.97;0.17
sca_hw;desync;120;117.91;0.0
sca_hw;desync;125;136.3;0.0
sca_hw;desync;130;106.46;0.0
sca_hw;desync;135;111.38;0.01
sca_hw;desync;140;118.22;0.0
sca_hw;desync;145;129.2;0.01
sca_hw;desync;150;130.51;0.01
sca_hw;desync;155;121.88;0.01
sca_hw;desync;160;117.07;0.01
sca_hw;desync;165;131.76;0.0
sca_hw;desync;170;121.83;0.0
sca_hw;desync;175;134.83;0.0
sca_hw;desync;180;122.73;0.0
sca_hw;desync;185;136.17;0.0
sca_hw;desync;190;128.41;0.0
sca_hw;desync;195;141.53;0.0
sca_hw;desync;200;145.03;0.01
sca_hw;gauss;0;1.0;1.0
sca_hw;gauss;5;1.0;1.0
sca_hw;gauss;10;1.0;1.0
sca_hw;gauss;15;1.0;1.0
sca_hw;gauss;20;1.0;1.0
sca_hw;gauss;25;1.0;1.0
sca_hw;gauss;30;1.0;1.0
sca_hw;gauss;35;1.01;0.99
sca_hw;gauss;40;1.38;0.91
sca_hw;gauss;45;1.12;0.95
sca_hw;gauss;50;2.47;0.85
sca_hw;gauss;55;6.48;0.49
sca_hw;gauss;60;8.79;0.39
sca_hw;gauss;65;23.42;0.22
sca_hw;gauss;70;17.56;0.33
sca_hw;gauss;75;21.79;0.26
sca_hw;gauss;80;41.36;0.07
sca_hw;gauss;85;56.61;0.03
sca_hw;gauss;90;59.07;0.07
sca_hw;gauss;95;63.77;0.05
sca_hw;gauss;100;63.63;0.04
sca_hw;gauss;105;77.78;0.02
sca_hw;gauss;110;69.43;0.02
sca_hw;gauss;115;74.02;0.03
sca_hw;gauss;120;82.49;0.0
sca_hw;gauss;125;84.23;0.0
sca_hw;gauss;130;101.98;0.01
sca_hw;gauss;135;86.04;0.04
sca_hw;gauss;140;95.59;0.01
sca_hw;gauss;145;95.33;0.0
sca_hw;gauss;150;99.18;0.01
sca_hw;gauss;155;117.36;0.01
sca_hw;gauss;160;102.59;0.0
sca_hw;gauss;165;99.26;0.0
sca_hw;gauss;170;95.11;0.01
sca_hw;gauss;175;111.93;0.0
sca_hw;gauss;180;117.69;0.01
sca_hw;gauss;185;107.51;0.0
sca_hw;gauss;190;118.63;0.0
sca_hw;gauss;195;115.63;0.01
sca_hw;gauss;200;115.17;0.01
sca_hw;desync;0;1.0;1.0
sca_hw;desync;5;1.0;1.0
sca_hw;desync;10;1.0;1.0
sca_hw;desync;15;1.0;1.0
sca_hw;desync;20;1.0;1.0
sca_hw;desync;25;1.0;1.0
sca_hw;desync;30;1.0;1.0
sca_hw;desync;35;1.0;1.0
sca_hw;desync;40;1.0;1.0
sca_hw;desync;45;1.0;1.0
sca_hw;desync;50;1.0;1.0
sca_hw;desync;55;1.0;1.0
sca_hw;desync;60;1.0;1.0
sca_hw;desync;65;1.0;1.0
sca_hw;desync;70;1.0;1.0
sca_hw;desync;75;1.0;1.0
sca_hw;desync;80;1.0;1.0
sca_hw;desync;85;1.0;1.0
sca_hw;desync;90;1.0;1.0
sca_hw;desync;95;1.0;1.0
sca_hw;desync;100;1.0;1.0
sca_hw;desync;105;28.72;0.19
sca_hw;desync;110;12.57;0.3
sca_hw;desync;115;48.75;0.05
sca_hw;desync;120;124.53;0.01
sca_hw;desync;125;38.54;0.08
sca_hw;desync;130;113.61;0.01
sca_hw;desync;135;121.55;0.01
sca_hw;desync;140;115.3;0.01
sca_hw;desync;145;107.82;0.01
sca_hw;desync;150;133.23;0.01
sca_hw;desync;155;118.34;0.0
sca_hw;desync;160;118.51;0.0
sca_hw;desync;165;135.51;0.0
sca_hw;desync;170;131.68;0.0
sca_hw;desync;175;121.63;0.0
sca_hw;desync;180;150.32;0.0
sca_hw;desync;185;139.72;0.0
sca_hw;desync;190;139.28;0.01
sca_hw;desync;195;127.03;0.0
sca_hw;desync;200;135.2;0.01
sca_hw;gauss;0;1.0;1.0
sca_hw;gauss;5;1.0;1.0
sca_hw;gauss;10;1.0;1.0
sca_hw;gauss;15;1.0;1.0
sca_hw;gauss;20;1.0;1.0
sca_hw;gauss;25;1.0;1.0
sca_hw;gauss;30;1.0;1.0
sca_hw;gauss;35;1.0;1.0
sca_hw;gauss;40;1.02;0.98
sca_hw;gauss;45;1.14;0.9
sca_hw;gauss;50;3.13;0.75
sca_hw;gauss;55;5.64;0.54
sca_hw;gauss;60;13.59;0.27
sca_hw;gauss;65;20.65;0.2
sca_hw;gauss;70;22.82;0.13
sca_hw;gauss;75;21.66;0.22
sca_hw;gauss;80;38.47;0.07
sca_hw;gauss;85;50.58;0.05
sca_hw;gauss;90;49.51;0.07
sca_hw;gauss;95;69.44;0.04
sca_hw;gauss;100;71.74;0.06
sca_hw;gauss;105;62.78;0.05
sca_hw;gauss;110;72.83;0.02
sca_hw;gauss;115;72.48;0.01
sca_hw;gauss;120;83.45;0.0
sca_hw;gauss;125;85.14;0.01
sca_hw;gauss;130;100.19;0.02
sca_hw;gauss;135;95.08;0.01
sca_hw;gauss;140;98.22;0.01
sca_hw;gauss;145;103.51;0.01
sca_hw;gauss;150;95.3;0.02
sca_hw;gauss;155;91.02;0.02
sca_hw;gauss;160;98.78;0.01
sca_hw;gauss;165;117.35;0.01
sca_hw;gauss;170;105.34;0.01
sca_hw;gauss;175;119.4;0.0
sca_hw;gauss;180;136.36;0.0
sca_hw;gauss;185;97.12;0.0
sca_hw;gauss;190;116.09;0.02
sca_hw;gauss;195;110.86;0.0
sca_hw;gauss;200;132.64;0.01
sca_hw;desync;0;1.0;1.0
sca_hw;desync;5;1.0;1.0
sca_hw;desync;10;1.0;1.0
sca_hw;desync;15;1.0;1.0
sca_hw;desync;20;1.0;1.0
sca_hw;desync;25;1.0;1.0
sca_hw;desync;30;1.0;1.0
sca_hw;desync;35;1.0;1.0
sca_hw;desync;40;1.0;1.0
sca_hw;desync;45;1.0;1.0
sca_hw;desync;50;1.0;1.0
sca_hw;desync;55;1.0;1.0
sca_hw;desync;60;1.0;1.0
sca_hw;desync;65;1.0;1.0
sca_hw;desync;70;1.0;1.0
sca_hw;desync;75;1.0;1.0
sca_hw;desync;80;1.0;1.0
sca_hw;desync;85;1.0;1.0
sca_hw;desync;90;1.0;1.0
sca_hw;desync;95;1.0;1.0
sca_hw;desync;100;84.45;0.01
sca_hw;desync;105;5.44;0.52
sca_hw;desync;110;23.66;0.18
sca_hw;desync;115;68.41;0.06
sca_hw;desync;120;1.98;0.81
sca_hw;desync;125;81.89;0.02
sca_hw;desync;130;116.29;0.0
sca_hw;desync;135;111.77;0.0
sca_hw;desync;140;137.93;0.01
sca_hw;desync;145;129.39;0.0
sca_hw;desync;150;131.23;0.03
sca_hw;desync;155;132.99;0.01
sca_hw;desync;160;126.13;0.01
sca_hw;desync;165;131.92;0.0
sca_hw;desync;170;134.14;0.0
sca_hw;desync;175;122.54;0.01
sca_hw;desync;180;141.15;0.0
sca_hw;desync;185;140.8;0.01
sca_hw;desync;190;128.18;0.0
sca_hw;desync;195;137.66;0.0
sca_hw;desync;200;129.6;0.0
sca_hw;gauss;0;1.0;1.0
sca_hw;gauss;5;1.0;1.0
sca_hw;gauss;10;1.0;1.0
sca_hw;gauss;15;1.0;1.0
sca_hw;gauss;20;1.0;1.0
sca_hw;gauss;25;1.0;1.0
sca_hw;gauss;30;1.0;1.0
sca_hw;gauss;35;1.0;1.0
sca_hw;gauss;40;1.0;1.0
sca_hw;gauss;45;1.33;0.88
sca_hw;gauss;50;2.23;0.73
sca_hw;gauss;55;5.39;0.51
sca_hw;gauss;60;8.1;0.47
sca_hw;gauss;65;15.78;0.32
sca_hw;gauss;70;33.76;0.16
sca_hw;gauss;75;26.07;0.15
sca_hw;gauss;80;35.7;0.09
sca_hw;gauss;85;52.88;0.08
sca_hw;gauss;90;48.91;0.07
sca_hw;gauss;95;52.04;0.1
sca_hw;gauss;100;68.55;0.03
sca_hw;gauss;105;62.65;0.06
sca_hw;gauss;110;56.31;0.05
sca_hw;gauss;115;74.62;0.01
sca_hw;gauss;120;94.01;0.0
sca_hw;gauss;125;82.41;0.02
sca_hw;gauss;130;88.64;0.0
sca_hw;gauss;135;89.92;0.02
sca_hw;gauss;140;103.98;0.02
sca_hw;gauss;145;100.05;0.02
sca_hw;gauss;150;105.34;0.03
sca_hw;gauss;155;107.97;0.0
sca_hw;gauss;160;107.14;0.0
sca_hw;gauss;165;95.88;0.0
sca_hw;gauss;170;107.49;0.0
sca_hw;gauss;175;106.63;0.0
sca_hw;gauss;180;116.58;0.0
sca_hw;gauss;185;99.64;0.01
sca_hw;gauss;190;123.37;0.0
sca_hw;gauss;195;131.32;0.0
sca_hw;gauss;200;120.28;0.0
sca_hw;desync;0;1.0;1.0
sca_hw;desync;5;1.0;1.0
sca_hw;desync;10;1.0;1.0
sca_hw;desync;15;1.0;1.0
sca_hw;desync;20;1.0;1.0
sca_hw;desync;25;1.0;1.0
sca_hw;desync;30;1.0;1.0
sca_hw;desync;35;1.0;1.0
sca_hw;desync;40;1.0;1.0
sca_hw;desync;45;1.0;1.0
sca_hw;desync;50;1.0;1.0
sca_hw;desync;55;1.0;1.0
sca_hw;desync;60;1.0;1.0
sca_hw;desync;65;1.0;1.0
sca_hw;desync;70;1.0;1.0
sca_hw;desync;75;1.0;1.0
sca_hw;desync;80;1.0;1.0
sca_hw;desync;85;1.0;1.0
sca_hw;desync;90;1.0;1.0
sca_hw;desync;95;1.0;1.0
sca_hw;desync;100;3.8;0.61
sca_hw;desync;105;8.85;0.46
sca_hw;desync;110;1.1;0.94
sca_hw;desync;115;110.38;0.0
sca_hw;desync;120;105.45;0.0
sca_hw;desync;125;17.22;0.2
sca_hw;desync;130;118.98;0.0
sca_hw;desync;135;114.42;0.0
sca_hw;desync;140;133.2;0.01
sca_hw;desync;145;131.25;0.01
sca_hw;desync;150;116.88;0.0
sca_hw;desync;155;118.98;0.03
sca_hw;desync;160;109.17;0.0
sca_hw;desync;165;132.9;0.01
sca_hw;desync;170;122.27;0.01
sca_hw;desync;175;135.73;0.0
sca_hw;desync;180;126.46;0.0
sca_hw;desync;185;128.82;0.0
sca_hw;desync;190;136.81;0.0
sca_hw;desync;195;138.33;0.0
sca_hw;desync;200;131.93;0.0
sca_hw;gauss;0;1.0;1.0
sca_hw;gauss;5;1.0;1.0
sca_hw;gauss;10;1.0;1.0
sca_hw;gauss;15;1.0;1.0
sca_hw;gauss;20;1.0;1.0
sca_hw;gauss;25;1.0;1.0
sca_hw;gauss;30;1.0;1.0
sca_hw;gauss;35;1.0;1.0
sca_hw;gauss;40;1.0;1.0
sca_hw;gauss;45;1.29;0.92
sca_hw;gauss;50;2.74;0.68
sca_hw;gauss;55;7.19;0.43
sca_hw;gauss;60;9.43;0.43
sca_hw;gauss;65;17.82;0.27
sca_hw;gauss;70;15.5;0.19
sca_hw;gauss;75;34.2;0.15
sca_hw;gauss;80;33.02;0.12
sca_hw;gauss;85;63.75;0.06
sca_hw;gauss;90;45.72;0.11
sca_hw;gauss;95;64.59;0.05
sca_hw;gauss;100;66.78;0.02
sca_hw;gauss;105;81.7;0.04
sca_hw;gauss;110;49.67;0.03
sca_hw;gauss;115;94.5;0.01
sca_hw;gauss;120;93.24;0.03
sca_hw;gauss;125;72.13;0.04
sca_hw;gauss;130;88.83;0.0
sca_hw;gauss;135;98.83;0.02
sca_hw;gauss;140;106.72;0.03
sca_hw;gauss;145;94.98;0.0
sca_hw;gauss;150;110.98;0.0
sca_hw;gauss;155;113.29;0.02
sca_hw;gauss;160;98.18;0.02
sca_hw;gauss;165;117.37;0.01
sca_hw;gauss;170;109.35;0.0
sca_hw;gauss;175;112.98;0.01
sca_hw;gauss;180;100.84;0.01
sca_hw;gauss;185;118.25;0.0
sca_hw;gauss;190;121.21;0.0
sca_hw;gauss;195;106.6;0.03
sca_hw;gauss;200;113.49;0.0
sca_hw;desync;0;1.0;1.0
sca_hw;desync;5;1.0;1.0
sca_hw;desync;10;1.0;1.0
sca_hw;desync;15;1.0;1.0
sca_hw;desync;20;1.0;1.0
sca_hw;desync;25;1.0;1.0
sca_hw;desync;30;1.0;1.0
sca_hw;desync;35;1.0;1.0
sca_hw;desync;40;1.0;1.0
sca_hw;desync;45;1.0;1.0
sca_hw;desync;50;1.0;1.0
sca_hw;desync;55;1.0;1.0
sca_hw;desync;60;1.0;1.0
sca_hw;desync;65;1.0;1.0
sca_hw;desync;70;1.0;1.0
sca_hw;desync;75;1.0;1.0
sca_hw;desync;80;1.0;1.0
sca_hw;desync;85;1.0;1.0
sca_hw;desync;90;1.96;0.76
sca_hw;desync;95;1.0;1.0
sca_hw;desync;100;24.68;0.2
sca_hw;desync;105;1.0;1.0
sca_hw;desync;110;120.8;0.01
sca_hw;desync;115;6.61;0.41
sca_hw;desync;120;91.74;0.02
sca_hw;desync;125;3.72;0.63
sca_hw;desync;130;134.27;0.0
sca_hw;desync;135;112.17;0.0
sca_hw;desync;140;117.99;0.01
sca_hw;desync;145;121.88;0.0
sca_hw;desync;150;121.27;0.0
sca_hw;desync;155;135.82;0.0
sca_hw;desync;160;126.65;0.01
sca_hw;desync;165;140.02;0.0
sca_hw;desync;170;136.12;0.01
sca_hw;desync;175;138.27;0.0
sca_hw;desync;180;134.47;0.0
sca_hw;desync;185;138.43;0.0
sca_hw;desync;190;133.94;0.0
sca_hw;desync;195;128.81;0.0
sca_hw;desync;200;138.95;0.0
sca_hw;gauss;0;1.0;1.0
sca_hw;gauss;5;1.0;1.0
sca_hw;gauss;10;1.0;1.0
sca_hw;gauss;15;1.0;1.0
sca_hw;gauss;20;1.0;1.0
sca_hw;gauss;25;1.0;1.0
sca_hw;gauss;30;1.0;1.0
sca_hw;gauss;35;1.0;1.0
sca_hw;gauss;40;1.06;0.96
sca_hw;gauss;45;1.09;0.93
sca_hw;gauss;50;2.56;0.74
sca_hw;gauss;55;6.47;0.5
sca_hw;gauss;60;11.24;0.4
sca_hw;gauss;65;16.34;0.31
sca_hw;gauss;70;18.0;0.26
sca_hw;gauss;75;29.13;0.16
sca_hw;gauss;80;37.65;0.14
sca_hw;gauss;85;44.09;0.13
sca_hw;gauss;90;59.79;0.06
sca_hw;gauss;95;57.85;0.03
sca_hw;gauss;100;62.27;0.06
sca_hw;gauss;105;62.52;0.05
sca_hw;gauss;110;75.06;0.02
sca_hw;gauss;115;77.39;0.03
sca_hw;gauss;120;91.69;0.0
sca_hw;gauss;125;88.22;0.01
sca_hw;gauss;130;94.09;0.01
sca_hw;gauss;135;89.07;0.02
sca_hw;gauss;140;104.61;0.02
sca_hw;gauss;145;110.55;0.0
sca_hw;gauss;150;96.33;0.04
sca_hw;gauss;155;124.42;0.0
sca_hw;gauss;160;110.65;0.0
sca_hw;gauss;165;106.75;0.0
sca_hw;gauss;170;93.95;0.0
sca_hw;gauss;175;103.26;0.02
sca_hw;gauss;180;119.28;0.0
sca_hw;gauss;185;113.38;0.03
sca_hw;gauss;190;121.7;0.03
sca_hw;gauss;195;125.49;0.0
sca_hw;gauss;200;129.16;0.0
sca_hw;desync;0;1.0;1.0
sca_hw;desync;5;1.0;1.0
sca_hw;desync;10;1.0;1.0
sca_hw;desync;15;1.0;1.0
sca_hw;desync;20;1.0;1.0
sca_hw;desync;25;1.0;1.0
sca_hw;desync;30;1.0;1.0
sca_hw;desync;35;1.0;1.0
sca_hw;desync;40;1.0;1.0
sca_hw;desync;45;1.0;1.0
sca_hw;desync;50;1.0;1.0
sca_hw;desync;55;1.0;1.0
sca_hw;desync;60;1.0;1.0
sca_hw;desync;65;1.0;1.0
sca_hw;desync;70;1.0;1.0
sca_hw;desync;75;1.0;1.0
sca_hw;desync;80;1.0;1.0
sca_hw;desync;85;1.33;0.91
sca_hw;desync;90;1.0;1.0
sca_hw;desync;95;1.0;1.0
sca_hw;desync;100;70.45;0.02
sca_hw;desync;105;45.04;0.07
sca_hw;desync;110;35.26;0.06
sca_hw;desync;115;111.11;0.0
sca_hw;desync;120;128.33;0.01
sca_hw;desync;125;92.37;0.01
sca_hw;desync;130;16.33;0.34
sca_hw;desync;135;73.66;0.04
sca_hw;desync;140;121.46;0.0
sca_hw;desync;145;106.99;0.02
sca_hw;desync;150;130.43;0.0
sca_hw;desync;155;120.23;0.0
sca_hw;desync;160;132.6;0.01
sca_hw;desync;165;123.23;0.0
sca_hw;desync;170;134.76;0.0
sca_hw;desync;175;97.12;0.02
sca_hw;desync;180;137.62;0.0
sca_hw;desync;185;140.29;0.0
sca_hw;desync;190;134.83;0.0
sca_hw;desync;195;130.43;0.0
sca_hw;desync;200;141.49;0.0
sca_hw;gauss;0;1.0;1.0
sca_hw;gauss;5;1.0;1.0
sca_hw;gauss;10;1.0;1.0
sca_hw;gauss;15;1.0;1.0
sca_hw;gauss;20;1.0;1.0
sca_hw;gauss;25;1.0;1.0
sca_hw;gauss;30;1.0;1.0
sca_hw;gauss;35;1.0;1.0
sca_hw;gauss;40;1.01;0.99
sca_hw;gauss;45;1.4;0.91
sca_hw;gauss;50;2.78;0.7
sca_hw;gauss;55;5.45;0.5
sca_hw;gauss;60;9.66;0.44
sca_hw;gauss;65;15.97;0.19
sca_hw;gauss;70;21.94;0.22
sca_hw;gauss;75;21.75;0.23
sca_hw;gauss;80;40.97;0.08
sca_hw;gauss;85;39.7;0.04
sca_hw;gauss;90;52.42;0.06
sca_hw;gauss;95;71.14;0.02
sca_hw;gauss;100;83.74;0.03
sca_hw;gauss;105;74.97;0.04
sca_hw;gauss;110;71.57;0.02
sca_hw;gauss;115;84.54;0.01
sca_hw;gauss;120;80.97;0.0
sca_hw;gauss;125;88.23;0.02
sca_hw;gauss;130;100.96;0.0
sca_hw;gauss;135;83.48;0.02
sca_hw;gauss;140;101.2;0.01
sca_hw;gauss;145;99.47;0.0
sca_hw;gauss;150;114.56;0.0
sca_hw;gauss;155;97.65;0.01
sca_hw;gauss;160;112.35;0.02
sca_hw;gauss;165;108.43;0.0
sca_hw;gauss;170;98.51;0.0
sca_hw;gauss;175;89.64;0.01
sca_hw;gauss;180;120.35;0.01
sca_hw;gauss;185;125.41;0.0
sca_hw;gauss;190;104.3;0.0
sca_hw;gauss;195;126.47;0.0
sca_hw;gauss;200;104.78;0.0
